Inter. 	 Data e Hora   			Comp.onda(nm)		Sinal 	Unid.	Fase (º)	Freq. (Hz)	
160 	 04/02/2015 - 13:56:42 	 	9949,993000 	0,000589 	 V 	 96,850000 	 98,990000 	
161 	 04/02/2015 - 13:56:44 	 	9999,988000 	0,000550 	 V 	 95,840000 	 99,000000 	
162 	 04/02/2015 - 13:56:46 	 	10049,976000 	0,000531 	 V 	 93,860000 	 98,794000 	
163 	 04/02/2015 - 13:56:48 	 	10099,988000 	0,000526 	 V 	 95,930000 	 98,911000 	
164 	 04/02/2015 - 13:56:50 	 	10149,992000 	0,000499 	 V 	 95,490000 	 98,956000 	
165 	 04/02/2015 - 13:56:52 	 	10199,986000 	0,000504 	 V 	 96,650000 	 98,956000 	
166 	 04/02/2015 - 13:56:54 	 	10249,968000 	0,000475 	 V 	 97,100000 	 98,765000 	
167 	 04/02/2015 - 13:56:56 	 	10299,975000 	0,000464 	 V 	 96,120000 	 98,877000 	
168 	 04/02/2015 - 13:56:58 	 	10349,971000 	0,000442 	 V 	 96,550000 	 99,103000 	
169 	 04/02/2015 - 13:57:00 	 	10399,989000 	0,000398 	 V 	 94,710000 	 98,848000 	
170 	 04/02/2015 - 13:57:02 	 	10449,994000 	0,000389 	 V 	 96,030000 	 98,828000 	
171 	 04/02/2015 - 13:57:04 	 	10499,989000 	0,000378 	 V 	 96,460000 	 98,941000 	
172 	 04/02/2015 - 13:57:06 	 	10549,972000 	0,000345 	 V 	 95,830000 	 98,956000 	
173 	 04/02/2015 - 13:57:08 	 	10599,976000 	0,000329 	 V 	 97,230000 	 98,760000 	
174 	 04/02/2015 - 13:57:10 	 	10649,969000 	0,000325 	 V 	 94,540000 	 98,960000 	
175 	 04/02/2015 - 13:57:12 	 	10699,979000 	0,000272 	 V 	 96,300000 	 98,858000 	
176 	 04/02/2015 - 13:57:14 	 	10749,977000 	0,000294 	 V 	 96,500000 	 98,848000 	
177 	 04/02/2015 - 13:57:17 	 	10799,962000 	0,000271 	 V 	 95,700000 	 98,892000 	
178 	 04/02/2015 - 13:57:19 	 	10849,966000 	0,000258 	 V 	 97,900000 	 98,911000 	
179 	 04/02/2015 - 13:57:21 	 	10899,988000 	0,000222 	 V 	 95,490000 	 98,848000 	
180 	 04/02/2015 - 13:57:23 	 	10949,962000 	0,000220 	 V 	 95,200000 	 98,823000 	
181 	 04/02/2015 - 13:57:25 	 	10999,988000 	0,000231 	 V 	 96,180000 	 98,921000 	
182 	 04/02/2015 - 13:57:27 	 	11049,967000 	0,000214 	 V 	 96,810000 	 98,941000 	
183 	 04/02/2015 - 13:57:29 	 	11099,993000 	0,000163 	 V 	 98,110000 	 98,863000 	
184 	 04/02/2015 - 13:57:31 	 	11149,973000 	0,000147 	 V 	 93,820000 	 98,814000 	
185 	 04/02/2015 - 13:57:33 	 	11199,968000 	0,000173 	 V 	 95,860000 	 98,902000 	
186 	 04/02/2015 - 13:57:35 	 	11249,979000 	0,000141 	 V 	 96,420000 	 98,838000 	
187 	 04/02/2015 - 13:57:37 	 	11299,974000 	0,000145 	 V 	 101,380000 	 98,916000 	
188 	 04/02/2015 - 13:57:39 	 	11349,984000 	0,000140 	 V 	 100,130000 	 98,985000 	
189 	 04/02/2015 - 13:57:41 	 	11399,975000 	0,000120 	 V 	 94,850000 	 99,000000 	
190 	 04/02/2015 - 13:57:43 	 	11449,982000 	0,000117 	 V 	 100,090000 	 98,916000 	
191 	 04/02/2015 - 13:57:45 	 	11499,969000 	0,000108 	 V 	 94,310000 	 98,848000 	
192 	 04/02/2015 - 13:57:47 	 	11549,971000 	0,000120 	 V 	 99,380000 	 99,029000 	
193 	 04/02/2015 - 13:57:49 	 	11599,988000 	0,000117 	 V 	 96,590000 	 98,863000 	
194 	 04/02/2015 - 13:57:51 	 	11649,982000 	0,000084 	 V 	 99,100000 	 98,809000 	
195 	 04/02/2015 - 13:57:53 	 	11699,992000 	0,000084 	 V 	 99,730000 	 98,858000 	
196 	 04/02/2015 - 13:57:56 	 	11749,979000 	0,000074 	 V 	 88,670000 	 98,985000 	
197 	 04/02/2015 - 13:57:58 	 	11799,980000 	0,000092 	 V 	 99,840000 	 98,926000 	
198 	 04/02/2015 - 13:58:00 	 	11849,988000 	0,000060 	 V 	 96,070000 	 98,765000 	
199 	 04/02/2015 - 13:58:02 	 	11899,980000 	0,000084 	 V 	 98,370000 	 98,941000 	
200 	 04/02/2015 - 13:58:04 	 	11949,979000 	0,000064 	 V 	 98,100000 	 98,736000 	
201 	 04/02/2015 - 13:58:06 	 	11999,989000 	0,000087 	 V 	 99,460000 	 98,838000 	
202 	 04/02/2015 - 13:58:08 	 	12049,977000 	0,000068 	 V 	 94,020000 	 98,863000 	
203 	 04/02/2015 - 13:58:10 	 	12099,975000 	0,000059 	 V 	 102,070000 	 98,833000 	
204 	 04/02/2015 - 13:58:12 	 	12149,980000 	0,000068 	 V 	 92,320000 	 98,711000 	
205 	 04/02/2015 - 13:58:14 	 	12199,993000 	0,000053 	 V 	 94,360000 	 98,872000 	
206 	 04/02/2015 - 13:58:16 	 	12249,985000 	0,000062 	 V 	 96,780000 	 98,833000 	
207 	 04/02/2015 - 13:58:18 	 	12299,982000 	0,000053 	 V 	 104,490000 	 98,804000 	
208 	 04/02/2015 - 13:58:20 	 	12349,988000 	0,000050 	 V 	 100,250000 	 98,872000 	
209 	 04/02/2015 - 13:58:22 	 	12399,968000 	0,000056 	 V 	 104,780000 	 98,921000 	
210 	 04/02/2015 - 13:58:24 	 	12449,986000 	0,000060 	 V 	 94,760000 	 98,799000 	
211 	 04/02/2015 - 13:58:26 	 	12499,977000 	0,000053 	 V 	 88,120000 	 98,960000 	
212 	 04/02/2015 - 13:58:28 	 	12549,975000 	0,000058 	 V 	 96,420000 	 98,809000 	
213 	 04/02/2015 - 13:58:30 	 	12599,977000 	0,000048 	 V 	 104,680000 	 98,765000 	
214 	 04/02/2015 - 13:58:33 	 	12649,986000 	0,000041 	 V 	 100,030000 	 98,819000 	
215 	 04/02/2015 - 13:58:35 	 	12699,995000 	0,000062 	 V 	 98,130000 	 98,892000 	
216 	 04/02/2015 - 13:58:37 	 	12749,978000 	0,000036 	 V 	 111,430000 	 98,853000 	
217 	 04/02/2015 - 13:58:39 	 	12799,965000 	0,000032 	 V 	 124,880000 	 98,823000 	
218 	 04/02/2015 - 13:58:41 	 	12849,984000 	0,000023 	 V 	 107,860000 	 98,897000 	
219 	 04/02/2015 - 13:58:43 	 	12899,974000 	0,000028 	 V 	 94,120000 	 98,902000 	
220 	 04/02/2015 - 13:58:45 	 	12949,967000 	0,000020 	 V 	 116,570000 	 98,765000 	
221 	 04/02/2015 - 13:58:47 	 	12999,993000 	0,000029 	 V 	 99,540000 	 98,921000 	
222 	 04/02/2015 - 13:58:49 	 	13049,989000 	0,000017 	 V 	 102,620000 	 98,780000 	
223 	 04/02/2015 - 13:58:51 	 	13099,983000 	0,000031 	 V 	 111,290000 	 98,770000 	
224 	 04/02/2015 - 13:58:53 	 	13149,979000 	0,000017 	 V 	 120,070000 	 98,794000 	
225 	 04/02/2015 - 13:58:55 	 	13200,003000 	0,000017 	 V 	 118,470000 	 98,872000 	
226 	 04/02/2015 - 13:58:57 	 	13250,028000 	0,000006 	 V 	 148,000000 	 98,799000 	
227 	 04/02/2015 - 13:58:59 	 	13300,051000 	0,000017 	 V 	 40,510000 	 98,814000 	
228 	 04/02/2015 - 13:59:02 	 	13350,010000 	0,000015 	 V 	 104,700000 	 98,975000 	
229 	 04/02/2015 - 13:59:04 	 	13400,028000 	0,000026 	 V 	 82,940000 	 98,741000 	
230 	 04/02/2015 - 13:59:06 	 	13450,045000 	0,000025 	 V 	 94,270000 	 98,784000 	
231 	 04/02/2015 - 13:59:08 	 	13500,057000 	0,000017 	 V 	 91,640000 	 98,731000 	
232 	 04/02/2015 - 13:59:10 	 	13550,002000 	0,000018 	 V 	 90,000000 	 98,794000 	
233 	 04/02/2015 - 13:59:13 	 	13600,006000 	0,000010 	 V 	 122,010000 	 98,741000 	
234 	 04/02/2015 - 13:59:15 	 	13650,005000 	0,000008 	 V 	 77,800000 	 98,843000 	
235 	 04/02/2015 - 13:59:17 	 	13700,058000 	0,000016 	 V 	 128,660000 	 98,741000 	
236 	 04/02/2015 - 13:59:19 	 	13750,046000 	0,000017 	 V 	 81,070000 	 98,794000 	
237 	 04/02/2015 - 13:59:21 	 	13800,026000 	0,000015 	 V 	 107,820000 	 98,833000 	
238 	 04/02/2015 - 13:59:23 	 	13850,000000 	0,000022 	 V 	 78,690000 	 98,721000 	
239 	 04/02/2015 - 13:59:25 	 	13900,028000 	0,000004 	 V 	 132,710000 	 98,809000 	
240 	 04/02/2015 - 13:59:27 	 	13950,046000 	0,000010 	 V 	 73,860000 	 98,936000 	
241 	 04/02/2015 - 13:59:29 	 	14000,058000 	0,000019 	 V 	 95,570000 	 98,931000 	
242 	 04/02/2015 - 13:59:31 	 	14050,058000 	0,000017 	 V 	 127,040000 	 99,004000 	
243 	 04/02/2015 - 13:59:33 	 	14100,048000 	0,000016 	 V 	 68,200000 	 98,765000 	
244 	 04/02/2015 - 13:59:35 	 	14150,030000 	0,000018 	 V 	 143,450000 	 98,848000 	
245 	 04/02/2015 - 13:59:37 	 	14200,001000 	0,000005 	 V 	 -90,000000 	 98,838000 	
246 	 04/02/2015 - 13:59:39 	 	14250,020000 	0,000010 	 V 	 139,090000 	 98,784000 	
247 	 04/02/2015 - 13:59:41 	 	14300,029000 	0,000005 	 V 	 96,340000 	 98,980000 	
248 	 04/02/2015 - 13:59:43 	 	14350,025000 	0,000011 	 V 	 72,300000 	 98,736000 	
249 	 04/02/2015 - 13:59:45 	 	14400,009000 	0,000004 	 V 	 95,440000 	 98,784000 	
250 	 04/02/2015 - 13:59:47 	 	14450,038000 	0,000011 	 V 	 55,620000 	 98,902000 	
251 	 04/02/2015 - 13:59:49 	 	14500,054000 	0,000012 	 V 	 173,800000 	 98,941000 	
252 	 04/02/2015 - 13:59:52 	 	14550,055000 	0,000013 	 V 	 136,590000 	 98,731000 	
253 	 04/02/2015 - 13:59:54 	 	14600,038000 	0,000013 	 V 	 149,980000 	 98,819000 	
